session_id,pid,session_index,gmm_label,max_posterior,normalized_entropy,log_likelihood_row,posterior_cluster_0,posterior_cluster_1,posterior_cluster_2,posterior_cluster_3
p1_s0015,p1,15,0,0.9996680291947307,0.0021635512061684687,-4.978970180752538,0.9996680291947307,0.0003307318952742498,3.1041594570425445e-57,1.2389099952042237e-06
p1_s0016,p1,16,1,0.999981815436756,0.00015865908866395542,-4.925148050751764,7.997787407284673e-07,0.999981815436756,2.7527076709708045e-109,1.7384784503356955e-05
p1_s0017,p1,17,1,0.9999818610058371,0.0001581809057142776,-4.9292579171383455,7.472602909041012e-07,0.9999818610058371,9.711888126987715e-110,1.7391733872024822e-05
p1_s0018,p1,18,1,0.989890182044214,0.041109387694407855,-5.155147815337005,0.010026212829310353,0.989890182044214,1.079235869740019e-98,8.360512647530175e-05
p1_s0019,p1,19,0,0.9994221066043153,0.0035302705169887867,-3.7442954026495148,0.9994221066043153,0.0005768830000036711,1.024617588058321e-69,1.0103956811091177e-06
p1_s0020,p1,20,0,0.9998392920576838,0.001132527363317475,-4.090544976381848,0.9998392920576838,0.00015984154664428578,2.6726882853722913e-66,8.663956723371228e-07
p1_s0021,p1,21,0,0.9999542126624754,0.0003664179272896355,-4.797310628453734,0.9999542126624754,4.48188990975385e-05,3.0153795897693813e-58,9.684384275912367e-07
p1_s0022,p1,22,0,0.7314488562973798,0.4197895383481811,-5.366946412716852,0.7314488562973798,0.26853841913502413,2.6772199901547818e-71,1.272456759634921e-05
p1_s0023,p1,23,2,0.9999999999479918,9.338102005221273e-10,-8.697477094109066,4.517905079093069e-18,2.829334228387658e-12,0.9999999999479918,4.9179214788109645e-11
p1_s0024,p1,24,2,0.9999999999619824,6.92361826420718e-10,-6.289676075568831,9.959864547823137e-17,2.659553001698245e-12,0.9999999999619824,3.5358292649154424e-11
p10_s0001,p10,1,0,0.9633575931896555,0.11345056242711386,-8.366597275560965,0.9633575931896555,0.03662465484083951,2.1921348691181386e-65,1.7751969504830722e-05
p10_s0002,p10,2,1,0.9998321379690479,0.0011736082611821168,-7.994925038877965,5.524789630997425e-15,0.9998321379690479,4.0098028674054294e-181,0.00016786203094661204
p10_s0003,p10,3,1,0.9999793659840849,0.00017551012354024965,-5.501886434616022,7.056948799781512e-09,0.9999793659840849,3.46803648757637e-121,2.0626958966205336e-05
p10_s0004,p10,4,1,0.9999085117809635,0.0006843186068436037,-5.052535292733925,1.2031956392802715e-06,0.9999085117809635,1.1018063910255762e-135,9.028502339684949e-05
p10_s0005,p10,5,0,0.9998312922181457,0.001183105319324107,-4.193538836358517,0.9998312922181457,0.00016776770621564264,3.469722452071187e-70,9.400756388350682e-07
p10_s0006,p10,6,1,0.9763915173747019,0.08092571402008424,-5.481532936591606,0.023548490161354255,0.9763915173747019,1.3887639794071327e-103,5.999246394375939e-05
p10_s0007,p10,7,1,0.9325223286454691,0.17861190955007702,-5.632388127394872,0.06740873330692847,0.9325223286454691,5.177037284455494e-98,6.893804760208545e-05
p10_s0008,p10,8,1,0.9999052751250787,0.0007410500124195867,-4.795413520552458,2.5338081193150944e-05,0.9999052751250787,8.224006679426469e-124,6.938679372821411e-05
p10_s0009,p10,9,1,0.8614690849838449,0.2906376703607518,-5.687767722643851,0.1384582236804639,0.8614690849838449,3.1173859312232897e-93,7.269133569100836e-05
p10_s0010,p10,10,0,0.9979989056917158,0.010421616073053823,-4.003793883990281,0.9979989056917158,0.0019994373912634953,2.883985308825465e-74,1.6569170206036483e-06
p10_s0011,p10,11,1,0.9731729400337309,0.08939841738516814,-5.345811556386066,0.026771469906138493,0.9731729400337309,6.351993974441623e-100,5.559006013037137e-05
p10_s0012,p10,12,0,0.9987787724239356,0.006797995657048141,-4.151282930591804,0.9987787724239356,0.0012197099086499064,1.4284524261474587e-82,1.5176674145785454e-06
p10_s0013,p10,13,1,0.998460107976558,0.00845775177422963,-7.1395018669887715,0.0014918628962028867,0.998460107976558,7.174094844286467e-56,4.802912723953008e-05
p10_s0014,p10,14,0,0.9992140962654433,0.0046327229793521755,-4.292035595030574,0.9992140962654433,0.0007831086430106979,5.90213223840735e-62,2.7950915459200437e-06
p10_s0015,p10,15,1,0.999881060521414,0.0009205425003163683,-5.3484896100274,6.159216491853696e-05,0.999881060521414,6.440552554770799e-109,5.7347313667313035e-05
p100_s0001,p100,1,0,0.7101223382467736,0.4378645699431858,-12.888876793233297,0.7101223382467736,0.28916941462732504,1.5097636061265103e-54,0.0007082471259019817
p1000_s0001,p1000,1,1,0.9832054915650297,0.0617922047353842,-10.992697042947174,0.016738503698432376,0.9832054915650297,1.1194696321430238e-51,5.600473653704173e-05
p10000_s0001,p10000,1,1,0.9999923151621647,7.267940048924536e-05,-7.229126378774909,8.022445831898995e-07,0.9999923151621647,2.5136464635229376e-89,6.882593251967668e-06
p10000_s0002,p10000,2,1,0.9993182266267769,0.004207617750249266,-5.865022731958358,0.0006309743857825992,0.9993182266267769,7.257484117075157e-90,5.0798987440853195e-05
p10001_s0001,p10001,1,1,0.9999946238563489,5.093431679772698e-05,-7.765787580874347,1.9385344377645527e-10,0.9999946238563489,1.721219133643933e-111,5.375949797971124e-06
p10002_s0001,p10002,1,3,1.0,-8.008566259475126e-16,-12.257268601722824,2.8016261208516684e-50,2.4950608822818013e-28,7.990099384024068e-190,1.0
p10002_s0002,p10002,2,1,0.999977252149007,0.00019190485168414965,-5.944356894182495,1.0460021336731828e-08,0.999977252149007,2.735980355052496e-128,2.2737390971662468e-05
p10002_s0003,p10002,3,1,0.998549481561166,0.00804596091013825,-4.726785193907017,0.0013984816302959242,0.998549481561166,6.970517175371603e-102,5.203680853782288e-05
p10002_s0004,p10002,4,1,0.9997684588943,0.001668416804279407,-4.668547596945272,0.00015991079113221974,0.9997684588943,8.335957886200399e-113,7.163031456758328e-05
p10002_s0005,p10002,5,1,0.99998161189754,0.00015813602086933408,-5.110272760446559,4.823084855792466e-08,0.99998161189754,1.0867864903031995e-117,1.833987161177663e-05
p10002_s0006,p10002,6,1,0.995837156285679,0.019694435539451514,-4.805316135114238,0.004099193659293377,0.995837156285679,5.138432660341745e-100,6.365005502749256e-05
p10002_s0007,p10002,7,0,0.9994463783189739,0.0033990322616796534,-3.712496354128665,0.9994463783189739,0.0005526768237894955,8.014120068373807e-70,9.448572367913141e-07
p10002_s0008,p10002,8,2,0.9999999999431215,1.0194596250452623e-09,-3.7815152085781265,9.86580547107677e-14,3.78171458121483e-12,0.9999999999431215,5.2998286284109325e-11
p10003_s0001,p10003,1,3,1.0,-8.008566259537291e-16,-11.679815015657757,1.840321521807228e-57,3.600540789865792e-36,1.491145676268183e-154,1.0
p10003_s0002,p10003,2,0,0.9999780342874783,0.00018989793376945,-5.9230486407949865,0.9999780342874783,2.0384262876413803e-05,4.669783756342748e-50,1.5814496450958426e-06
p10003_s0003,p10003,3,1,0.9999717987764273,0.00023345808339969928,-6.127053281548033,4.8023393023728283e-11,0.9999717987764273,5.018901540232757e-126,2.8201175549371907e-05
p10003_s0004,p10003,4,0,0.539214463648301,0.49889127266300654,-5.991104782644787,0.539214463648301,0.4606120037847113,4.137872677728421e-73,0.00017353256698735258
p10003_s0005,p10003,5,0,0.9996663232461372,0.0021729369508752825,-3.459155391895733,0.9996663232461372,0.00033255404174372993,4.660674986629261e-64,1.1227121189851042e-06
p10003_s0006,p10003,6,0,0.9996696933727892,0.002152406311098366,-3.748559326837646,0.9996696933727892,0.00032943469955057917,5.519967256458654e-70,8.719276603358087e-07
p10003_s0007,p10003,7,1,0.9944157626233187,0.025170372222949846,-4.8199975787334175,0.005519035826292533,0.9944157626233187,5.202664298374637e-98,6.520155038866376e-05
p10003_s0008,p10003,8,0,0.9992121345482595,0.004636138430498275,-3.9973026614034146,0.9992121345482595,0.0007866216648283765,4.748538313796368e-73,1.243786911973635e-06
p10003_s0009,p10003,9,1,0.9999786492039622,0.00019007773594758158,-5.001255990258051,5.850676635137462e-06,0.9999786492039622,2.1376351268513336e-87,1.550011940256764e-05
p10003_s0010,p10003,10,2,0.9999999999625722,6.826389475364925e-10,-4.3919422394811685,3.5687131239930725e-15,2.93692020248589e-12,0.9999999999625722,3.448712597346747e-11
p10003_s0011,p10003,11,2,0.9999999999372413,1.1205757148494311e-09,-9.026397608958753,4.288364601137835e-18,4.57266679488386e-12,0.9999999999372413,5.8186179073684874e-11
p10004_s0001,p10004,1,1,0.9994593328998409,0.003467277553791984,-9.091980729828672,0.0004755448445840408,0.9994593328998409,7.949989097249651e-77,6.512225557538333e-05
p10004_s0002,p10004,2,1,0.999953124915425,0.00037086349906031106,-6.956194967585337,5.66899972780686e-13,0.999953124915425,4.064986375558051e-154,4.6875084007925495e-05
p10004_s0003,p10004,3,1,0.8974550676982526,0.2389488771574418,-5.771593262373926,0.10247022055431403,0.8974550676982526,2.2216670506494647e-74,7.471174743341026e-05
p10004_s0004,p10004,4,1,0.999979380480006,0.00017535664214942513,-5.868345762166719,6.127270122344921e-10,0.999979380480006,1.0602248566505661e-134,2.0618907266674607e-05
p10004_s0005,p10004,5,0,0.9996304524135311,0.002388591776096311,-4.747439634305984,0.9996304524135311,0.0003657436434594352,4.1464045614034675e-54,3.8039430092737354e-06
p10004_s0006,p10004,6,1,0.9997148068022712,0.0019734347160264543,-4.984764184224309,0.00024112698935203572,0.9997148068022712,6.885396562427414e-106,4.40662083765497e-05
p10004_s0007,p10004,7,1,0.9998296081867349,0.0012711978754973057,-4.611124291077514,0.0001052999510571775,0.9998296081867349,2.790771841075256e-113,6.509186220816835e-05
p10004_s0008,p10004,8,1,0.9976295793637974,0.012245791037918613,-4.7714289246175285,0.0023103147649514376,0.9976295793637974,2.6328555966823853e-103,6.010587125114003e-05
p10004_s0009,p10004,9,1,0.9999492795943745,0.00039840236368631594,-6.053451435510305,3.2492488609207436e-11,0.9999492795943745,2.768025059352815e-151,5.072037313313045e-05
p10004_s0010,p10004,10,1,0.7319022474820343,0.4195987516061663,-7.511895732707635,0.2680647890828424,0.7319022474820343,8.607094516338508e-81,3.296343512319808e-05
p10004_s0011,p10004,11,1,0.9998944689544729,0.0008096608709314806,-4.524713063487724,8.596098413740033e-05,0.9998944689544729,1.7460234403687135e-104,1.9570061389808934e-05
p10004_s0012,p10004,12,0,0.9488942189893306,0.1455802009344413,-4.406086680633324,0.9488942189893306,0.05109996338579134,1.8837123163238273e-58,5.817624877856199e-06
p10004_s0013,p10004,13,1,0.9999733093996053,0.00022201324309916476,-5.931826446390291,1.0694157295058931e-10,0.9999733093996053,5.608476855969254e-142,2.6690493453042923e-05
p10004_s0014,p10004,14,0,0.9997939308155369,0.0014228278009199475,-4.8753802791066745,0.9997939308155369,0.00020264160492807965,1.1691888111680775e-48,3.427579535093155e-06
p10004_s0015,p10004,15,1,0.9188279554579157,0.20355804632876467,-6.443794685666517,0.08110135329144161,0.9188279554579157,2.209193407463112e-74,7.06912506429583e-05
p10004_s0016,p10004,16,1,0.9999675470320994,0.00028159100565622644,-5.5278745996966006,1.5976640455043116e-05,0.9999675470320994,2.473168306806741e-109,1.647632744558912e-05
p10004_s0017,p10004,17,0,0.9996525866021825,0.00225101492054262,-3.7231015681594166,0.9996525866021825,0.0003465450331342666,1.3056921624472626e-70,8.683646829947846e-07
p10004_s0018,p10004,18,0,0.9991677818920297,0.004864714598585577,-4.206459177446098,0.9991677818920297,0.000830801117589666,1.3333675026949976e-76,1.4169903802124604e-06
p10004_s0019,p10004,19,1,0.9999131484671088,0.0006909198314121856,-4.928362063733398,3.5632955275552496e-05,0.9999131484671088,5.483123242797878e-109,5.121857761608124e-05
p10004_s0020,p10004,20,1,0.9999817151181685,0.00015968148763402903,-4.9192853557407155,9.051773018571939e-07,0.9999817151181685,1.6015297009816641e-108,1.7379704529536735e-05
p10004_s0021,p10004,21,1,0.99932866638768,0.004085737726517928,-5.897814176656007,0.0006518968654395046,0.99932866638768,1.0628775688457073e-87,1.9436746880783807e-05
p10004_s0022,p10004,22,1,0.9805814723891898,0.06937503728468579,-5.417247978278699,0.01935850707879385,0.9805814723891898,7.914681050278127e-87,6.002053201632485e-05
p10004_s0023,p10004,23,2,0.9999999791394496,2.8892993089778975e-07,-8.773657383732921,7.871845140817985e-12,1.6498598375277258e-08,0.9999999791394496,4.3540792227924606e-09
p10004_s0024,p10004,24,0,0.7150497573874626,0.4312417180031326,-6.69481381454538,0.7150497573874626,0.2849250968452306,5.55757845665111e-57,2.514576730635849e-05
p10004_s0025,p10004,25,1,0.9039595221748115,0.22859864602907995,-7.511061638386121,0.09596568139333223,0.9039595221748115,1.0057785498319692e-70,7.479643185671945e-05
p10004_s0026,p10004,26,0,0.9933022177567905,0.02909727260088651,-4.924006522816481,0.9933022177567905,0.006678317760602178,7.254544324964156e-51,1.9464482607238713e-05
p10004_s0027,p10004,27,1,0.9584907242008912,0.1247952958783298,-5.761084045286574,0.04147301648655336,0.9584907242008912,1.73930266275756e-73,3.625931255510315e-05
p10004_s0028,p10004,28,0,0.9998194990267203,0.0012593149911756456,-6.081346604960054,0.9998194990267203,0.00017884461058914164,2.2822862350760675e-43,1.6563626904425365e-06
p10004_s0029,p10004,29,0,0.7246697524510229,0.42467089779406897,-5.994895230335861,0.7246697524510229,0.27530817729508544,8.929392445273361e-61,2.2070253891453956e-05
p10007_s0001,p10007,1,3,1.0,-8.008566259537291e-16,-32.6030413766218,0.0,1.705714300747262e-254,0.0,1.0
p10007_s0002,p10007,2,0,0.9997454567571449,0.0017182394858757232,-4.984553195958976,0.9997454567571449,0.0002504745181097508,3.397210276523049e-50,4.06872474554023e-06
p10007_s0003,p10007,3,3,1.0,-8.00856625486291e-16,-10.87000828014435,2.9212206946674172e-49,1.8761715235951274e-26,5.217161861315096e-216,1.0
p10007_s0004,p10007,4,1,0.9998488264531978,0.001099709460908011,-5.6784437412714945,0.00013852950759737933,0.9998488264531978,1.252364822458893e-75,1.2644039204453577e-05
p10007_s0005,p10007,5,1,0.9998490263261567,0.0010670820407567326,-8.741052476858009,2.0408710765247046e-15,0.9998490263261567,4.659054638462898e-174,0.00015097367384175447
p10007_s0006,p10007,6,3,1.0,-8.008566259182308e-16,-10.18160656710468,9.490142185492015e-44,1.4248005120546903e-27,8.419547318733746e-178,1.0
p10007_s0007,p10007,7,1,0.9873409787096782,0.0492427102765319,-6.1096330817658275,0.012600284596967527,0.9873409787096782,1.946132801430639e-83,5.873669335442532e-05
p10007_s0008,p10007,8,1,0.9999774042678028,0.00019068345403754937,-5.240039473775169,2.4084325820168682e-09,0.9999774042678028,9.604746189277897e-126,2.2593323765050867e-05
p10007_s0009,p10007,9,1,0.9740345958449739,0.08713684277922448,-5.480471527507253,0.025913807757313754,0.9740345958449739,9.932821626494662e-92,5.159639771187681e-05
p10007_s0010,p10007,10,1,0.9979026170225652,0.010930652470172561,-6.2568967185720785,0.0020751460697713327,0.9979026170225652,1.937427030118481e-89,2.223690766345136e-05
p10007_s0011,p10007,11,1,0.999950302058064,0.0003911007992654533,-8.226826432459024,1.7918417081593866e-12,0.999950302058064,3.5437452861855634e-126,4.969794014419182e-05
p10007_s0012,p10007,12,3,1.0,-8.008566259537291e-16,-10.353622047747924,4.854497170561979e-56,5.396992308986485e-34,8.91555634197801e-179,1.0
p10007_s0013,p10007,13,2,0.9999999999472804,9.48449808432311e-10,-7.940021176334212,1.4720446098668257e-17,4.114790738602756e-12,0.9999999999472804,4.8605048797204174e-11
p10007_s0014,p10007,14,2,0.9999999999049551,1.6621360652534983e-09,-4.703371613947156,7.580264120258499e-13,2.4675841132328524e-12,0.9999999999049551,9.181960844841155e-11
p10007_s0015,p10007,15,2,0.9999999998934754,1.8554750658642256e-09,-4.698297980765853,9.944366288392427e-13,3.100485045735534e-12,0.9999999998934754,1.02429608912156e-10
p10008_s0001,p10008,1,1,0.9999852062038158,0.00013216039154676816,-7.995477828872908,1.0906561648974808e-06,0.9999852062038158,1.2896141756062161e-93,1.3703140019054767e-05
p10008_s0002,p10008,2,1,0.9999763720546162,0.00019871097140421764,-6.3165407387615,1.614734006587936e-08,0.9999763720546162,2.446218074864189e-100,2.3611798043494482e-05
p10008_s0003,p10008,3,1,0.9803132985782167,0.07065640411349011,-7.615492526134802,0.019483107862887112,0.9803132985782167,7.674970788377917e-88,0.00020359355889611514
p10008_s0004,p10008,4,2,0.9999999999421867,1.0338989011295955e-09,-9.163297647863796,2.8770358668359728e-18,3.286179786271406e-12,0.9999999999421867,5.452643285250572e-11
p10009_s0001,p10009,1,1,0.9999259325331239,0.0005615780458335678,-9.215854910898484,2.339206179638217e-09,0.9999259325331239,7.473392325479365e-124,7.406512766974232e-05
p10009_s0002,p10009,2,0,0.9035822706446854,0.2289157167004752,-5.75450319240832,0.9035822706446854,0.09639593985459986,3.693246197801237e-75,2.178950071456745e-05
p10009_s0003,p10009,3,1,0.9999776907420648,0.00018849103904627028,-5.130856281552317,5.543161296376527e-09,0.9999776907420648,2.7878246094867387e-128,2.230371477403708e-05
p10009_s0004,p10009,4,2,0.9999999999627764,6.783799641685278e-10,-4.060922688681981,8.763268011448056e-15,2.527535431380633e-12,0.9999999999627764,3.468751322203022e-11
p10009_s0005,p10009,5,1,0.999977255733372,0.00019186757794321745,-5.179444472448055,8.742127415494046e-09,0.999977255733372,1.0205471485925157e-129,2.2735524500750983e-05
p10009_s0006,p10009,6,1,0.9999695172305627,0.00025063440632609724,-6.13956898815531,1.8628564750703325e-11,0.9999695172305627,2.6329181621973314e-147,3.0482750808896843e-05
p10009_s0007,p10009,7,1,0.9999670874969768,0.0002687918026410773,-6.574782342144831,7.126144742097979e-11,0.9999670874969768,2.3233168157473954e-124,3.291243176140659e-05
p10009_s0008,p10009,8,2,0.9999999999566045,7.864557351475695e-10,-6.999273666912386,4.1460139133161944e-17,3.201198105339963e-12,0.9999999999566045,4.0194067140491187e-11
p10009_s0009,p10009,9,0,0.9969068137764859,0.015184933826041561,-10.217604393395346,0.9969068137764859,0.0030794251048864695,4.280781483346763e-53,1.3761118627227046e-05
p10009_s0010,p10009,10,2,0.999999999944885,9.940477648052459e-10,-5.291669016502147,1.2603216087013155e-15,7.016454466445059e-12,0.999999999944885,4.8097324148763e-11
p1001_s0001,p1001,1,1,0.9999946288069381,5.0891027532207035e-05,-7.766677244826317,1.996228888153139e-10,0.9999946288069381,2.472036395312781e-111,5.370993439564681e-06
p1001_s0002,p1001,2,1,0.9999482588435366,0.00040567682626029683,-8.991148813158457,6.194898799918422e-11,0.9999482588435366,1.1835203632984631e-101,5.1741094514276835e-05
p1001_s0003,p1001,3,1,0.9999174144285236,0.000619655489930971,-9.225174303535358,1.584524535313941e-14,0.9999174144285236,3.508876279319823e-135,8.258557146106041e-05
p1001_s0004,p1001,4,1,0.9999667521375352,0.00027128679817884,-6.773301033132946,2.7381937311158295e-12,0.9999667521375352,4.045414627890269e-137,3.324785972649345e-05
p1001_s0005,p1001,5,1,0.9999526296978986,0.00037442247394726605,-8.376616205953107,5.13383155610257e-12,0.9999526296978986,3.744366094196874e-122,4.737029696677693e-05
p1001_s0006,p1001,6,1,0.9999718794067327,0.00023284936138469363,-7.101721848023809,1.2179492209760037e-10,0.9999718794067327,2.9325743074758163e-111,2.8120471472326378e-05
p1001_s0007,p1001,7,1,0.9999422775843335,0.0004497429632652947,-5.870408913226586,4.010105380018197e-07,0.9999422775843335,8.328926464617737e-116,5.7321405128256384e-05
p1001_s0008,p1001,8,1,0.999982904843752,0.0001476939941370029,-5.802644301363737,3.083390806718662e-10,0.999982904843752,5.200356098072671e-118,1.7094847908772572e-05
p1001_s0009,p1001,9,0,0.9992883312129368,0.004244678250163349,-6.516610131384885,0.9992883312129368,0.00070947838203455,4.0290839090990743e-54,2.1904050286189023e-06
p1001_s0010,p1001,10,2,0.9999999999501563,8.954126720985277e-10,-3.9361085941967167,1.0664540858656333e-13,1.972192213526589e-12,0.9999999999501563,4.776517209345401e-11
p1001_s0011,p1001,11,1,0.9999740801515253,0.00021615261829508175,-6.678338197502635,4.191922851309653e-10,0.9999740801515253,2.4098644314990946e-114,2.591942928245293e-05
p1001_s0012,p1001,12,0,0.9990648676524229,0.005394851659056038,-8.030683419798923,0.9990648676524229,0.0009318594694818479,6.985516325327163e-52,3.2728780959813854e-06
p1001_s0013,p1001,13,1,0.9745512438224355,0.08578326678464616,-5.581503485856307,0.02539674343425604,0.9745512438224355,4.488938459686809e-90,5.201274330881301e-05
p1001_s0014,p1001,14,1,0.8965891259046608,0.24002089985493327,-5.906936292460757,0.10338671358018905,0.8965891259046608,1.6821058324671819e-80,2.4160515149913608e-05
p1001_s0015,p1001,15,3,1.0,-8.008538334411463e-16,-9.717849782086684,3.865537156204547e-35,1.1208400711792843e-22,1.4930800907020516e-132,1.0
p1001_s0016,p1001,16,1,0.9999798914392575,0.00017137931337710032,-6.141702006866897,1.1621577133644965e-09,0.9999798914392575,1.8776069606996898e-120,2.010739858457206e-05
p1001_s0017,p1001,17,3,1.0,-8.008565624341404e-16,-8.991209412589187,1.4077427127294023e-41,2.5495068690216155e-24,1.1004279434640595e-179,1.0
p1001_s0018,p1001,18,1,0.9999805126905059,0.0001665231817476771,-6.190058529580095,7.720610116270629e-10,0.9999805126905059,4.41998138639684e-129,1.948653743313098e-05
p1001_s0019,p1001,19,1,0.9999628406188666,0.0003145956521243043,-4.92071952162537,2.8705133675527323e-05,0.9999628406188666,3.733738028175143e-90,8.454247457900095e-06
p1001_s0020,p1001,20,1,0.9999888480498059,9.981372960352284e-05,-5.004167938415716,5.011917564901979e-09,0.9999888480498059,1.6956705449555652e-111,1.1146938276050572e-05
p1001_s0021,p1001,21,3,1.0,-8.008566152719742e-16,-10.994517445545931,1.6948204135596257e-39,4.287371488493042e-25,1.2294502288607354e-153,1.0
p1001_s0022,p1001,22,3,1.0,-8.008566259460875e-16,-8.774757142744384,7.796071471780613e-44,3.0671182914897675e-28,7.680356087181943e-153,1.0
p1001_s0023,p1001,23,0,0.9995808004982141,0.0026614627941390725,-4.650957108451045,0.9995808004982141,0.00041764076801965996,3.2741208175704026e-55,1.55873376604589e-06
p1001_s0024,p1001,24,1,0.9998646692977967,0.0009672004089856232,-11.305122718729887,4.0611725873300904e-10,0.9998646692977967,2.828359426785166e-58,0.00013533029608642067
p1001_s0025,p1001,25,1,0.9961138050420628,0.018578002878825665,-7.687412952884083,0.0038270315581288685,0.9961138050420628,1.5496793159233795e-81,5.91633998086745e-05
p1001_s0026,p1001,26,2,0.9999999999601412,7.248445770763522e-10,-4.02024980997041,1.120607241819626e-14,2.9230574347712693e-12,0.9999999999601412,3.6924314653524715e-11
p10010_s0001,p10010,1,0,0.9047014331246885,0.2315241886340278,-14.34779262036233,0.9047014331246885,0.09412365147851846,2.4451039684319256e-39,0.001174915396792681
p10010_s0002,p10010,2,1,0.9998456171904375,0.001160782799678179,-11.2465588218843,5.401133172407971e-05,0.9998456171904375,1.0776241101134129e-82,0.00010037147783882219
p10011_s0001,p10011,1,1,0.9999825789914429,0.00015026936105747571,-8.630644822973514,1.3011529555762927e-11,0.9999825789914429,1.4889644435011368e-129,1.742099554510034e-05
p10011_s0002,p10011,2,0,0.9996281262903131,0.002391731646826629,-4.050265319033575,0.9996281262903131,0.0003708309742201802,5.969807722197304e-71,1.0427354663498133e-06
p10011_s0003,p10011,3,0,0.9074298822845952,0.22268625691117153,-4.910538586759961,0.9074298822845952,0.09254092293125951,2.2122860139046977e-77,2.91947841456827e-05
p10011_s0004,p10011,4,1,0.9999812894976904,0.00016383087492555923,-4.912786390737699,1.2986547673689018e-06,0.9999812894976904,1.0195294370720677e-106,1.741184754226578e-05
p10011_s0005,p10011,5,0,0.9993539598524518,0.003894367460661848,-4.021196039913356,0.9993539598524518,0.0006449623907799311,1.4982758902094956e-65,1.077756768392379e-06
p10011_s0006,p10011,6,1,0.999979143313053,0.00018532718798647247,-5.364063649246812,4.817026369630119e-06,0.999979143313053,1.278234640097887e-110,1.6039660576863778e-05
p10011_s0007,p10011,7,1,0.9999823367476114,0.0001522450303572337,-5.881989512677781,1.0201598514405996e-08,0.9999823367476114,7.189091234259572e-110,1.765305079039003e-05
p10011_s0008,p10011,8,1,0.6463118818960908,0.46892518017781926,-6.969951899559503,0.3536519529709211,0.6463118818960908,5.620259724237086e-67,3.6165132988004076e-05
p10011_s0009,p10011,9,0,0.9995792329788493,0.0026720494444374184,-4.214739003737413,0.9995792329788493,0.00041875354607627237,1.1209824740176271e-56,2.013475074315157e-06
p10011_s0010,p10011,10,1,0.9999814617744072,0.00016087456485495586,-5.0928639355424,5.553050220859908e-07,0.9999814617744072,7.976555701972025e-116,1.7982920570849345e-05
p10012_s0001,p10012,1,0,0.8743693885659103,0.27671498710306464,-13.838946238922007,0.8743693885659103,0.12467524424140522,2.3581240903181138e-43,0.0009553671926840095
p10012_s0002,p10012,2,0,0.9998205961826988,0.001252861014337617,-6.373443988035324,0.9998205961826988,0.00017763470157468382,2.0784090580490703e-42,1.7691157267700211e-06
p10012_s0003,p10012,3,1,0.9232187968258055,0.19581434323558106,-6.550565189862991,0.07670260862209763,0.9232187968258055,8.23118173864498e-72,7.859455209674289e-05
p10013_s0001,p10013,1,1,0.9999666163835657,0.00027229632597907955,-9.776169090098405,7.684328325861344e-14,0.9999666163835657,4.2558635385055803e-147,3.338361635815171e-05
p10013_s0002,p10013,2,1,0.46571378514135836,0.7512467217257808,-17.9408137924943,0.10675156822033381,0.46571378514135836,0.40664121803610453,0.020893428602204063
p10013_s0003,p10013,3,1,0.9761556596243013,0.08188545067851034,-7.331427758972232,0.023701748662952132,0.9761556596243013,9.357626907906888e-87,0.00014259171274633427
p10013_s0004,p10013,4,3,1.0,-8.008566259537291e-16,-8.800613330492908,3.0920718499935366e-56,5.0772548528115605e-36,5.422941061362992e-184,1.0
p10013_s0005,p10013,5,0,0.9997303188876169,0.0017971705393338988,-3.929054657646388,0.9997303188876169,0.0002688819327597893,7.150110900838543e-64,7.991796230779938e-07
p10013_s0006,p10013,6,1,0.9999812977428757,0.00016318352101686958,-5.56624149541649,1.0027572254189625e-06,0.9999812977428757,2.91230034139946e-106,1.7699499898733778e-05
p10013_s0007,p10013,7,1,0.999979764314983,0.0001723666899086484,-5.681680131501927,6.074230237721773e-10,0.999979764314983,1.0348779943557143e-127,2.0235077594163352e-05
p10013_s0008,p10013,8,1,0.9999178321950133,0.0006494385707152506,-5.544742025504237,1.966468224655368e-05,0.9999178321950133,2.4023431081287466e-108,6.250312274012832e-05
p10013_s0009,p10013,9,3,1.0,-8.008566257962339e-16,-8.366249494495603,9.572604164430902e-42,6.321436087035217e-27,3.332330868361819e-161,1.0
p10014_s0001,p10014,1,1,0.9999875941159236,0.00011568795052594445,-7.714539278871991,4.025553276747486e-06,0.9999875941159236,1.2754369166513685e-79,8.380330799395962e-06
p10014_s0002,p10014,2,0,0.9540427983963873,0.13452783848254593,-6.0175148907681315,0.9540427983963873,0.04595112591620205,1.647329085385045e-66,6.07568741045675e-06
p10014_s0003,p10014,3,0,0.9999537292213474,0.0003692978182456296,-4.332157850916167,0.9999537292213474,4.55155124577535e-05,1.5926598703806297e-55,7.552661946216261e-07
p10014_s0004,p10014,4,0,0.9997901407553942,0.001437342547150008,-4.04804546519228,0.9997901407553942,0.00020902766674407632,2.1151843334397617e-58,8.315778618520077e-07
p10014_s0005,p10014,5,1,0.999904994697799,0.0007418951302191468,-5.4242893296772845,7.110740506614482e-05,0.999904994697799,6.666933723704829e-92,2.3897897134703672e-05
p10014_s0006,p10014,6,0,0.9997922585628358,0.0014475382275882884,-5.576704714284068,0.9997922585628358,0.00019859373638095526,3.082303175281845e-44,9.14770078355276e-06
p10014_s0007,p10014,7,0,0.9998426382606169,0.0011122326316785436,-4.966398923092255,0.9998426382606169,0.00015626863949465188,4.308314467755971e-53,1.093099888195822e-06
